,0,1,2,3,4,5
998,False,True,False,True,False,True
999,True,False,False,False,False,False
1000,False,True,False,False,False,True
1001,False,True,False,False,False,True
1002,True,False,False,False,False,False
1003,False,True,False,True,False,True
1004,True,False,False,False,False,False
1005,True,False,False,False,False,False
1006,False,True,True,False,False,True
1007,False,True,False,False,False,True
1008,False,True,False,True,False,True
1009,False,True,False,False,True,True
1010,False,True,False,False,False,False
1011,False,True,False,False,False,False
1012,False,False,False,True,True,True
1013,False,True,False,False,False,False
1014,False,True,False,True,False,True
1015,True,False,False,False,False,False
1016,False,True,False,True,False,True
1017,False,True,False,True,True,True
1018,True,False,False,False,False,False
1019,False,True,True,True,False,False
1020,False,True,False,False,False,False
1021,False,True,False,True,False,False
1022,True,False,False,False,False,False
1023,True,False,False,False,False,False
1024,False,False,False,False,False,False
1025,False,True,False,False,False,False
1026,False,False,False,False,False,False
1027,False,True,False,False,False,False
1028,False,True,False,True,False,True
1029,False,True,False,False,False,False
1030,False,True,False,False,False,True
1031,True,False,False,False,False,False
1032,False,False,False,True,False,True
1033,False,True,False,False,False,False
1034,False,True,False,False,False,False
1035,False,True,False,False,False,False
1036,False,True,False,False,False,False
1037,False,False,True,True,True,True
1038,True,False,False,False,False,False
1039,False,True,True,True,True,True
1040,False,True,False,False,True,True
1041,True,False,False,False,False,False
1042,True,False,False,False,False,False
1043,False,True,True,True,True,True
1044,False,True,True,True,True,True
1045,False,True,True,False,True,True
1046,False,True,False,True,False,True
1047,False,True,False,True,False,True
1048,False,True,True,True,False,True
1049,False,True,True,False,False,True
1050,False,True,False,True,False,True
1051,False,False,False,False,False,False
1052,False,True,False,False,False,True
1053,False,True,False,True,True,True
1054,False,True,False,False,True,True
1055,False,True,False,False,False,False
1056,False,True,False,True,True,True
1057,False,True,False,True,True,True
1058,True,False,False,False,False,False
1059,True,False,False,False,False,False
1060,False,True,False,False,False,False
1061,False,True,False,False,False,False
1062,False,False,False,False,False,False
1063,False,True,False,False,True,True
1064,False,True,False,False,False,True
1065,True,False,False,False,False,False
1066,False,True,False,False,False,True
1067,False,True,False,False,False,False
1068,False,True,False,False,False,True
1069,False,True,False,True,False,True
1070,False,True,False,False,False,False
1071,False,True,False,True,False,False
1072,False,True,False,False,False,False
1073,False,True,False,False,False,False
1074,True,False,False,False,False,False
1075,True,False,False,False,False,False
1076,False,True,True,True,True,False
1077,False,True,False,False,True,False
1078,False,False,False,True,False,True
1079,False,True,True,False,False,True
1080,False,True,False,True,False,True
1081,False,True,False,False,False,True
1082,False,True,False,False,False,False
1083,False,True,False,False,True,True
1084,False,True,False,False,False,True
1085,False,True,False,False,False,False
1086,False,True,False,True,False,False
1087,True,False,False,False,False,False
1088,False,True,True,False,True,True
1089,False,True,True,True,False,True
1090,False,False,True,True,False,True
1091,False,True,True,True,False,True
1092,False,True,False,False,False,False
1093,False,True,True,True,True,True
1094,False,True,False,False,False,False
1095,True,False,False,False,False,False
1096,False,True,False,True,False,True
1097,False,False,False,False,False,False
1098,False,True,False,True,False,False
1099,False,False,False,False,False,False
1100,False,True,False,True,False,False
1101,False,True,False,True,False,True
1102,True,False,False,False,False,False
1103,False,True,False,False,False,False
1104,False,True,False,False,True,True
1105,False,True,True,False,False,True
1106,False,True,False,False,False,False
1107,False,True,False,False,False,False
1108,False,True,False,True,False,True
1109,True,False,False,False,False,False
1110,False,False,False,False,False,True
1111,False,True,False,False,False,False
1112,False,True,False,True,False,False
1113,True,False,False,False,False,False
1114,False,False,True,False,False,False
1115,False,True,True,True,False,True
1116,False,True,True,True,False,True
1117,False,False,False,False,True,True
1118,False,False,False,False,False,False
1119,False,True,False,False,False,False
1120,False,True,False,False,False,False
1121,False,True,False,False,False,True
1122,False,True,True,True,True,True
1123,False,True,False,True,False,True
1124,False,True,True,True,True,True
1125,False,True,False,True,False,True
1126,False,False,False,True,False,True
1127,True,False,False,False,False,False
1128,False,True,False,False,False,False
1129,False,True,False,True,False,True
1130,True,False,False,False,False,False
1131,False,True,False,False,False,True
1132,False,True,True,True,False,True
1133,False,True,True,True,True,True
1134,False,True,False,False,False,True
1135,False,True,False,False,False,True
1136,False,False,False,True,True,False
1137,False,True,False,True,False,True
1138,False,True,False,False,True,True
1139,True,False,False,False,False,False
1140,False,True,False,True,False,True
1141,False,True,False,True,False,True
1142,True,False,False,False,False,False
1143,False,True,False,False,False,False
1144,False,True,False,True,False,True
1145,False,False,True,False,True,True
1146,False,True,False,True,False,True
1147,False,True,False,True,False,False
1148,False,True,False,True,True,True
1149,False,True,False,False,True,False
