,0,1,2,3
1362,False,False,False,True
1363,False,False,True,False
1364,True,True,True,True
1365,False,False,False,False
1366,True,True,True,True
1367,False,False,True,True
1368,False,True,True,True
1369,False,False,False,False
1370,False,False,False,True
1371,False,False,False,False
1372,False,False,False,False
1373,False,True,False,True
1374,False,False,False,False
1375,False,True,True,False
1376,False,False,False,True
1377,False,False,False,True
1378,False,False,False,False
1379,False,False,True,True
1380,False,False,False,False
1381,False,False,False,True
1382,False,False,False,False
1383,False,False,False,True
1384,False,False,False,True
1385,False,False,False,False
1386,False,False,False,True
1387,False,False,False,False
1388,False,False,False,False
1389,False,False,False,True
1390,False,True,True,True
1391,False,False,True,True
1392,False,False,True,False
1393,False,False,False,True
1394,False,True,True,True
1395,False,False,False,True
1396,False,False,False,False
1397,False,False,False,True
1398,False,False,False,False
1399,False,False,False,True
1400,False,False,False,False
1401,False,False,True,True
1402,False,False,False,False
1403,False,False,False,True
1404,False,True,True,True
1405,False,False,False,False
1406,False,False,True,False
1407,True,True,True,True
1408,False,False,False,False
1409,False,False,True,True
1410,False,False,False,True
1411,True,True,True,True
1412,False,False,True,True
1413,False,True,False,True
1414,False,False,False,True
1415,False,False,False,False
1416,False,False,False,True
1417,False,False,False,False
1418,False,False,False,False
1419,False,False,False,False
1420,False,False,False,False
1421,False,False,False,False
1422,False,False,False,True
1423,False,False,False,True
1424,False,False,False,False
1425,False,False,True,False
1426,True,True,True,True
1427,True,True,False,True
1428,False,False,False,False
1429,False,True,True,True
1430,False,False,True,True
1431,False,False,True,False
1432,False,False,False,True
1433,False,False,False,True
1434,False,True,True,True
1435,False,False,True,True
1436,False,False,False,False
1437,False,False,False,False
1438,False,False,True,True
1439,False,False,False,False
1440,False,False,False,False
1441,False,False,True,True
1442,False,True,False,True
1443,False,False,False,True
1444,False,False,True,True
1445,False,False,False,False
1446,False,True,False,False
1447,False,False,True,False
1448,False,True,False,True
1449,False,False,False,False
1450,False,False,False,True
1451,True,True,True,True
1452,False,True,True,True
1453,False,False,False,False
1454,True,True,True,True
1455,False,False,False,True
1456,False,False,True,True
1457,False,False,False,False
1458,False,False,True,True
1459,True,True,True,True
1460,False,False,False,False
1461,True,True,True,True
1462,False,True,True,True
1463,True,True,True,True
1464,False,False,False,True
1465,False,True,True,True
1466,False,False,True,True
1467,False,False,False,True
1468,False,True,False,True
1469,False,False,False,False
1470,False,False,True,True
1471,False,True,True,True
1472,False,False,False,False
1473,False,False,False,False
1474,False,True,False,True
1475,False,False,True,True
1476,False,True,True,True
1477,False,False,False,False
1478,True,True,False,False
1479,False,False,False,False
1480,False,False,False,False
1481,False,False,True,True
1482,False,True,True,True
1483,False,False,False,True
1484,False,True,True,False
1485,False,True,True,True
1486,False,True,True,True
1487,False,True,True,True
1488,False,False,True,True
1489,False,False,True,True
1490,True,True,True,True
1491,False,True,False,True
1492,False,True,True,True
1493,False,True,True,True
1494,False,False,True,False
1495,False,True,False,True
1496,True,True,True,True
1497,False,False,False,True
1498,False,False,False,True
1499,False,False,False,True
1500,False,False,False,False
1501,False,False,False,True
1502,False,False,False,False
1503,False,False,False,True
1504,False,True,True,True
1505,False,False,True,False
1506,False,False,False,True
1507,False,False,False,False
1508,False,False,True,True
1509,False,False,False,True
1510,False,False,False,True
1511,False,True,True,True
1512,False,False,False,False
1513,False,False,False,False
1514,False,False,True,True
1515,True,True,True,True
1516,False,False,False,False
1517,False,False,True,True
1518,False,True,True,True
1519,True,True,True,True
1520,False,False,False,False
1521,True,True,True,True
1522,False,False,False,True
1523,False,False,False,False
1524,False,False,True,False
1525,False,True,False,False
1526,True,True,True,True
1527,False,False,True,False
1528,False,True,True,True
1529,False,True,True,True
1530,False,False,False,False
1531,False,False,False,False
1532,False,False,False,False
1533,False,False,False,True
1534,False,False,False,False
1535,False,True,True,True
1536,False,False,True,True
1537,False,False,False,False
1538,False,False,False,False
1539,False,False,False,False
1540,False,False,True,False
1541,False,False,False,True
1542,False,False,True,True
1543,False,False,False,False
1544,False,False,False,False
1545,False,False,False,True
1546,False,False,True,True
1547,False,False,False,False
1548,False,True,True,True
1549,False,True,True,False
1550,True,True,False,True
1551,False,False,False,False
1552,False,True,True,True
1553,True,True,True,True
1554,False,True,False,True
1555,False,False,False,False
1556,False,False,False,False
1557,False,False,False,False
1558,False,True,False,False
1559,False,False,False,False
1560,False,False,False,False
1561,False,False,False,False
1562,False,False,True,True
1563,False,False,False,True
1564,False,True,False,False
1565,True,True,True,True
1566,False,True,False,False
1567,False,False,False,False
1568,False,False,False,False
1569,False,False,False,True
1570,False,False,False,True
1571,False,False,True,False
1572,True,True,False,True
1573,False,False,False,False
1574,False,False,False,True
1575,False,False,False,True
1576,False,False,True,False
1577,False,True,True,True
1578,False,False,False,False
1579,False,False,False,True
1580,False,False,True,True
1581,False,True,True,True
1582,False,False,True,True
1583,False,False,False,False
1584,False,False,True,True
1585,False,False,False,False
1586,False,False,False,False
1587,False,True,False,True
1588,False,False,False,False
1589,False,True,False,False
1590,False,False,True,False
1591,False,False,False,True
1592,False,True,True,True
1593,True,True,False,False
1594,False,False,False,False
1595,False,False,True,False
1596,False,False,False,False
1597,False,False,False,True
1598,True,True,True,True
1599,False,True,True,True
1600,False,False,False,False
1601,False,False,False,False
1602,False,False,False,True
1603,False,True,True,True
1604,False,True,True,True
1605,False,False,False,True
1606,False,False,False,False
1607,False,False,False,True
1608,False,False,False,False
1609,False,False,False,False
1610,False,False,False,False
1611,True,True,False,True
1612,False,False,True,True
